episode,step,seed,demand,credit,market_rate,rolling_accept,optimal_rate,p_accept_at_optimal,default_prob
36,89,10036,1,2,0.05853,0.24,0.0575,0.2642,0.5
36,90,10036,0,2,0.060587,0.24,0.0565,0.228,0.5
36,91,10036,0,2,0.060774,0.24,0.0565,0.228,0.5
36,92,10036,1,2,0.063071,0.24,0.0575,0.2642,0.5
36,93,10036,1,1,0.059528,0.24,0.0575,0.1788,0.8808
36,94,10036,0,3,0.061751,0.26,0.0575,0.3155,0.1192
36,95,10036,1,1,0.061537,0.26,0.0575,0.1788,0.8808
36,96,10036,2,2,0.060119,0.26,0.059,0.298,0.5
36,97,10036,1,2,0.055453,0.26,0.0575,0.2642,0.5
36,98,10036,2,1,0.057985,0.26,0.0585,0.2092,0.8808
36,99,10036,0,1,0.057643,0.24,0.0565,0.1519,0.8808
37,0,10037,0,3,0.055136,0.5,0.0575,0.3155,0.1192
37,1,10037,0,3,0.052887,0.0,0.0575,0.3155,0.1192
37,2,10037,0,1,0.055029,0.0,0.0565,0.1519,0.8808
37,3,10037,0,1,0.053124,0.3333,0.0565,0.1519,0.8808
37,4,10037,2,2,0.055418,0.25,0.059,0.298,0.5
37,5,10037,2,2,0.053668,0.2,0.059,0.298,0.5
37,6,10037,1,2,0.054903,0.3333,0.0575,0.2642,0.5
37,7,10037,1,2,0.056248,0.2857,0.0575,0.2642,0.5
37,8,10037,1,2,0.053726,0.375,0.0575,0.2642,0.5
37,9,10037,2,2,0.05064,0.3333,0.059,0.298,0.5
37,10,10037,0,2,0.049383,0.4,0.0565,0.228,0.5
37,11,10037,2,2,0.049557,0.3636,0.059,0.298,0.5
37,12,10037,2,2,0.05004,0.4167,0.059,0.298,0.5
37,13,10037,1,2,0.052165,0.4615,0.0575,0.2642,0.5
37,14,10037,1,2,0.054188,0.5,0.0575,0.2642,0.5
37,15,10037,2,3,0.054477,0.5333,0.0605,0.3919,0.1192
37,16,10037,2,1,0.053607,0.5,0.0585,0.2092,0.8808
37,17,10037,0,1,0.051127,0.4706,0.0565,0.1519,0.8808
37,18,10037,1,2,0.049215,0.4444,0.0575,0.2642,0.5
37,19,10037,0,1,0.050499,0.4211,0.0565,0.1519,0.8808
37,20,10037,0,1,0.051477,0.4,0.0565,0.1519,0.8808
37,21,10037,1,2,0.050578,0.4286,0.0575,0.2642,0.5
37,22,10037,1,1,0.051092,0.4091,0.0575,0.1788,0.8808
37,23,10037,0,2,0.046433,0.3913,0.0565,0.228,0.5
37,24,10037,1,2,0.048101,0.375,0.0575,0.2642,0.5
37,25,10037,1,2,0.047207,0.36,0.0575,0.2642,0.5
37,26,10037,1,2,0.047255,0.3846,0.0575,0.2642,0.5
37,27,10037,0,2,0.046438,0.3704,0.0565,0.228,0.5
37,28,10037,2,3,0.046276,0.3571,0.0605,0.3919,0.1192
37,29,10037,1,1,0.047223,0.3448,0.0575,0.1788,0.8808
37,30,10037,0,2,0.046825,0.3333,0.0565,0.228,0.5
37,31,10037,1,3,0.045329,0.3226,0.059,0.3527,0.1192
37,32,10037,1,3,0.045614,0.3438,0.059,0.3527,0.1192
37,33,10037,2,2,0.043526,0.3333,0.059,0.298,0.5
37,34,10037,2,2,0.044725,0.3529,0.059,0.298,0.5
37,35,10037,1,1,0.041972,0.3429,0.0575,0.1788,0.8808
37,36,10037,1,2,0.042286,0.3333,0.0575,0.2642,0.5
37,37,10037,1,1,0.044625,0.3243,0.0575,0.1788,0.8808
37,38,10037,1,3,0.044767,0.3421,0.059,0.3527,0.1192
37,39,10037,0,2,0.046293,0.3333,0.0565,0.228,0.5
37,40,10037,0,2,0.048847,0.325,0.0565,0.228,0.5
37,41,10037,2,2,0.049582,0.3415,0.059,0.298,0.5
37,42,10037,1,2,0.049262,0.3333,0.0575,0.2642,0.5
37,43,10037,0,1,0.049805,0.3256,0.0565,0.1519,0.8808
37,44,10037,0,3,0.051954,0.3182,0.0575,0.3155,0.1192
37,45,10037,1,2,0.048085,0.3111,0.0575,0.2642,0.5
37,46,10037,1,1,0.051896,0.3043,0.0575,0.1788,0.8808
37,47,10037,1,1,0.05164,0.3191,0.0575,0.1788,0.8808
37,48,10037,1,3,0.050864,0.3125,0.059,0.3527,0.1192
37,49,10037,1,1,0.049181,0.3061,0.0575,0.1788,0.8808
37,50,10037,1,2,0.048749,0.3,0.0575,0.2642,0.5
37,51,10037,2,3,0.051237,0.32,0.0605,0.3919,0.1192
37,52,10037,2,1,0.051971,0.32,0.0585,0.2092,0.8808
37,53,10037,2,3,0.052521,0.32,0.0605,0.3919,0.1192
37,54,10037,0,2,0.053022,0.32,0.0565,0.228,0.5
37,55,10037,1,3,0.052073,0.32,0.059,0.3527,0.1192
37,56,10037,2,1,0.054375,0.3,0.0585,0.2092,0.8808
37,57,10037,2,1,0.053254,0.3,0.0585,0.2092,0.8808
37,58,10037,1,2,0.05227,0.28,0.0575,0.2642,0.5
37,59,10037,0,3,0.054004,0.28,0.0575,0.3155,0.1192
37,60,10037,2,3,0.051177,0.26,0.0605,0.3919,0.1192
37,61,10037,1,1,0.05135,0.26,0.0575,0.1788,0.8808
37,62,10037,0,2,0.053214,0.24,0.0565,0.228,0.5
37,63,10037,2,2,0.051596,0.22,0.059,0.298,0.5
37,64,10037,0,3,0.051011,0.22,0.0575,0.3155,0.1192
37,65,10037,1,1,0.051052,0.2,0.0575,0.1788,0.8808
37,66,10037,1,1,0.049798,0.2,0.0575,0.1788,0.8808
37,67,10037,2,2,0.051783,0.2,0.059,0.298,0.5
37,68,10037,0,2,0.050958,0.2,0.0565,0.228,0.5
37,69,10037,2,1,0.051899,0.2,0.0585,0.2092,0.8808
37,70,10037,0,2,0.05207,0.2,0.0565,0.228,0.5
37,71,10037,0,1,0.056349,0.18,0.0565,0.1519,0.8808
37,72,10037,2,2,0.060152,0.18,0.059,0.298,0.5
37,73,10037,1,1,0.061971,0.18,0.0575,0.1788,0.8808
37,74,10037,2,2,0.061093,0.2,0.059,0.298,0.5
37,75,10037,0,2,0.05797,0.2,0.0565,0.228,0.5
37,76,10037,2,3,0.059981,0.18,0.0605,0.3919,0.1192
37,77,10037,2,3,0.060349,0.2,0.0605,0.3919,0.1192
37,78,10037,0,2,0.054219,0.2,0.0565,0.228,0.5
37,79,10037,2,2,0.053224,0.2,0.059,0.298,0.5
37,80,10037,1,1,0.053204,0.22,0.0575,0.1788,0.8808
37,81,10037,2,3,0.050291,0.22,0.0605,0.3919,0.1192
37,82,10037,1,1,0.049136,0.2,0.0575,0.1788,0.8808
37,83,10037,2,3,0.046986,0.2,0.0605,0.3919,0.1192
37,84,10037,2,3,0.046943,0.18,0.0605,0.3919,0.1192
37,85,10037,0,2,0.045672,0.2,0.0565,0.228,0.5
37,86,10037,0,1,0.046821,0.22,0.0565,0.1519,0.8808
37,87,10037,0,3,0.048412,0.24,0.0575,0.3155,0.1192
37,88,10037,0,2,0.04911,0.24,0.0565,0.228,0.5
37,89,10037,0,3,0.048766,0.24,0.0575,0.3155,0.1192
37,90,10037,1,2,0.049756,0.26,0.0575,0.2642,0.5
37,91,10037,2,1,0.051424,0.26,0.0585,0.2092,0.8808
37,92,10037,1,2,0.050009,0.26,0.0575,0.2642,0.5
37,93,10037,2,2,0.05452,0.26,0.059,0.298,0.5
37,94,10037,2,1,0.054805,0.26,0.0585,0.2092,0.8808
37,95,10037,2,2,0.056227,0.26,0.059,0.298,0.5
37,96,10037,1,2,0.056565,0.26,0.0575,0.2642,0.5
37,97,10037,0,2,0.056956,0.24,0.0565,0.228,0.5
37,98,10037,2,2,0.058598,0.24,0.059,0.298,0.5
37,99,10037,1,3,0.057091,0.24,0.059,0.3527,0.1192
38,0,10038,2,2,0.066059,0.5,0.059,0.298,0.5
38,1,10038,2,2,0.062868,0.0,0.059,0.298,0.5
38,2,10038,0,3,0.063249,0.5,0.0575,0.3155,0.1192
38,3,10038,1,2,0.063599,0.6667,0.0575,0.2642,0.5
38,4,10038,1,3,0.06055,0.5,0.059,0.3527,0.1192
38,5,10038,2,2,0.058875,0.4,0.059,0.298,0.5
38,6,10038,1,2,0.058693,0.3333,0.0575,0.2642,0.5
38,7,10038,1,1,0.057132,0.2857,0.0575,0.1788,0.8808
38,8,10038,1,3,0.058233,0.25,0.059,0.3527,0.1192
38,9,10038,2,1,0.059414,0.2222,0.0585,0.2092,0.8808
38,10,10038,0,2,0.061659,0.2,0.0565,0.228,0.5
38,11,10038,0,1,0.061666,0.1818,0.0565,0.1519,0.8808
38,12,10038,0,1,0.06276,0.1667,0.0565,0.1519,0.8808
38,13,10038,1,2,0.061638,0.1538,0.0575,0.2642,0.5
38,14,10038,2,2,0.060934,0.2143,0.059,0.298,0.5
38,15,10038,0,2,0.060195,0.2667,0.0565,0.228,0.5
38,16,10038,0,2,0.057581,0.25,0.0565,0.228,0.5
38,17,10038,1,2,0.055919,0.2353,0.0575,0.2642,0.5
38,18,10038,0,1,0.055718,0.2778,0.0565,0.1519,0.8808
38,19,10038,2,2,0.05662,0.2632,0.059,0.298,0.5
38,20,10038,1,2,0.057012,0.25,0.0575,0.2642,0.5
38,21,10038,2,3,0.056563,0.2381,0.0605,0.3919,0.1192
38,22,10038,1,1,0.057289,0.2727,0.0575,0.1788,0.8808
38,23,10038,2,2,0.062064,0.2609,0.059,0.298,0.5
38,24,10038,0,1,0.063338,0.25,0.0565,0.1519,0.8808
38,25,10038,1,2,0.060726,0.24,0.0575,0.2642,0.5
38,26,10038,0,2,0.062132,0.2308,0.0565,0.228,0.5
38,27,10038,2,3,0.060527,0.2222,0.0605,0.3919,0.1192
38,28,10038,2,3,0.056901,0.25,0.0605,0.3919,0.1192
38,29,10038,1,1,0.052488,0.2759,0.0575,0.1788,0.8808
38,30,10038,2,1,0.05172,0.2667,0.0585,0.2092,0.8808
38,31,10038,2,2,0.048581,0.2581,0.059,0.298,0.5
38,32,10038,0,1,0.046964,0.2812,0.0565,0.1519,0.8808
38,33,10038,1,3,0.047948,0.2727,0.059,0.3527,0.1192
38,34,10038,2,2,0.046763,0.2647,0.059,0.298,0.5
38,35,10038,1,1,0.049537,0.2571,0.0575,0.1788,0.8808
38,36,10038,0,1,0.049893,0.2778,0.0565,0.1519,0.8808
38,37,10038,0,3,0.050172,0.2703,0.0575,0.3155,0.1192
38,38,10038,0,2,0.050437,0.2632,0.0565,0.228,0.5
38,39,10038,1,1,0.051418,0.2564,0.0575,0.1788,0.8808
38,40,10038,1,2,0.050191,0.25,0.0575,0.2642,0.5
38,41,10038,2,1,0.04902,0.2439,0.0585,0.2092,0.8808
38,42,10038,1,2,0.052136,0.2381,0.0575,0.2642,0.5
38,43,10038,2,1,0.051306,0.2326,0.0585,0.2092,0.8808
38,44,10038,2,2,0.052467,0.2273,0.059,0.298,0.5
38,45,10038,0,2,0.052982,0.2444,0.0565,0.228,0.5
38,46,10038,1,1,0.051443,0.2391,0.0575,0.1788,0.8808
38,47,10038,1,3,0.048825,0.234,0.059,0.3527,0.1192
38,48,10038,2,1,0.052112,0.2292,0.0585,0.2092,0.8808
38,49,10038,1,1,0.051171,0.2449,0.0575,0.1788,0.8808
38,50,10038,1,2,0.048745,0.24,0.0575,0.2642,0.5
38,51,10038,1,2,0.053103,0.24,0.0575,0.2642,0.5
38,52,10038,0,1,0.053507,0.22,0.0565,0.1519,0.8808
38,53,10038,2,2,0.055834,0.2,0.059,0.298,0.5
38,54,10038,0,3,0.053157,0.22,0.0575,0.3155,0.1192
38,55,10038,0,1,0.0514,0.22,0.0565,0.1519,0.8808
38,56,10038,2,2,0.050684,0.22,0.059,0.298,0.5
38,57,10038,1,2,0.047033,0.22,0.0575,0.2642,0.5
38,58,10038,0,2,0.0485,0.24,0.0565,0.228,0.5
38,59,10038,0,3,0.048548,0.24,0.0575,0.3155,0.1192
38,60,10038,0,2,0.049583,0.26,0.0565,0.228,0.5
38,61,10038,2,3,0.048196,0.26,0.0605,0.3919,0.1192
38,62,10038,1,3,0.045082,0.26,0.059,0.3527,0.1192
38,63,10038,1,1,0.041879,0.26,0.0575,0.1788,0.8808
38,64,10038,0,3,0.042402,0.24,0.0575,0.3155,0.1192
38,65,10038,2,2,0.040012,0.24,0.059,0.298,0.5
38,66,10038,1,3,0.04176,0.24,0.059,0.3527,0.1192
38,67,10038,0,2,0.038713,0.24,0.0565,0.228,0.5
38,68,10038,0,3,0.038353,0.22,0.0575,0.3155,0.1192
38,69,10038,2,2,0.037949,0.22,0.059,0.298,0.5
38,70,10038,1,1,0.037852,0.22,0.0575,0.1788,0.8808
38,71,10038,2,1,0.038398,0.22,0.0585,0.2092,0.8808
38,72,10038,2,3,0.04171,0.2,0.0605,0.3919,0.1192
38,73,10038,2,2,0.039545,0.2,0.059,0.298,0.5
38,74,10038,0,3,0.039263,0.2,0.0575,0.3155,0.1192
38,75,10038,0,2,0.041783,0.22,0.0565,0.228,0.5
38,76,10038,2,3,0.041238,0.22,0.0605,0.3919,0.1192
38,77,10038,0,1,0.042115,0.22,0.0565,0.1519,0.8808
38,78,10038,2,3,0.04089,0.2,0.0605,0.3919,0.1192
38,79,10038,0,3,0.037114,0.18,0.0575,0.3155,0.1192
38,80,10038,1,2,0.038147,0.18,0.0575,0.2642,0.5
38,81,10038,2,1,0.040429,0.18,0.0585,0.2092,0.8808
38,82,10038,1,2,0.040773,0.16,0.0575,0.2642,0.5
38,83,10038,0,1,0.04303,0.18,0.0565,0.1519,0.8808
38,84,10038,1,2,0.045446,0.18,0.0575,0.2642,0.5
38,85,10038,0,2,0.04455,0.18,0.0565,0.228,0.5
38,86,10038,1,3,0.043965,0.16,0.059,0.3527,0.1192
38,87,10038,0,3,0.042008,0.18,0.0575,0.3155,0.1192
38,88,10038,0,2,0.040539,0.18,0.0565,0.228,0.5
38,89,10038,2,2,0.038085,0.18,0.059,0.298,0.5
38,90,10038,0,2,0.041366,0.18,0.0565,0.228,0.5
38,91,10038,2,1,0.040691,0.2,0.0585,0.2092,0.8808
38,92,10038,0,3,0.041813,0.2,0.0575,0.3155,0.1192
38,93,10038,1,2,0.042253,0.2,0.0575,0.2642,0.5
38,94,10038,2,2,0.040868,0.2,0.059,0.298,0.5
38,95,10038,2,2,0.041485,0.18,0.059,0.298,0.5
38,96,10038,2,3,0.04163,0.18,0.0605,0.3919,0.1192
38,97,10038,1,1,0.039888,0.2,0.0575,0.1788,0.8808
38,98,10038,0,1,0.041931,0.22,0.0565,0.1519,0.8808
38,99,10038,0,2,0.042645,0.2,0.0565,0.228,0.5
39,0,10039,0,2,0.040897,0.5,0.0565,0.228,0.5
39,1,10039,0,2,0.040513,0.0,0.0565,0.228,0.5
39,2,10039,1,2,0.040342,0.0,0.0575,0.2642,0.5
39,3,10039,0,1,0.044171,0.0,0.0565,0.1519,0.8808
39,4,10039,2,3,0.049923,0.0,0.0605,0.3919,0.1192
39,5,10039,1,1,0.050836,0.2,0.0575,0.1788,0.8808
39,6,10039,0,2,0.048031,0.1667,0.0565,0.228,0.5
39,7,10039,0,2,0.049294,0.1429,0.0565,0.228,0.5
39,8,10039,0,3,0.0479,0.125,0.0575,0.3155,0.1192
39,9,10039,2,1,0.049151,0.1111,0.0585,0.2092,0.8808
39,10,10039,2,3,0.05159,0.1,0.0605,0.3919,0.1192
39,11,10039,2,3,0.055723,0.0909,0.0605,0.3919,0.1192
39,12,10039,2,3,0.055829,0.1667,0.0605,0.3919,0.1192
39,13,10039,2,1,0.057656,0.1538,0.0585,0.2092,0.8808
39,14,10039,1,3,0.058307,0.1429,0.059,0.3527,0.1192
39,15,10039,1,2,0.057537,0.1333,0.0575,0.2642,0.5
39,16,10039,2,2,0.05535,0.125,0.059,0.298,0.5
39,17,10039,1,3,0.056028,0.1176,0.059,0.3527,0.1192
39,18,10039,1,2,0.057354,0.1111,0.0575,0.2642,0.5
39,19,10039,2,1,0.054929,0.1053,0.0585,0.2092,0.8808
39,20,10039,1,1,0.058751,0.15,0.0575,0.1788,0.8808
39,21,10039,2,3,0.054636,0.1429,0.0605,0.3919,0.1192
39,22,10039,1,2,0.051889,0.1364,0.0575,0.2642,0.5
39,23,10039,1,2,0.050365,0.1304,0.0575,0.2642,0.5
39,24,10039,2,3,0.047326,0.125,0.0605,0.3919,0.1192
39,25,10039,2,3,0.047797,0.16,0.0605,0.3919,0.1192
39,26,10039,1,2,0.047749,0.1538,0.0575,0.2642,0.5
39,27,10039,1,2,0.048645,0.1481,0.0575,0.2642,0.5
39,28,10039,2,2,0.049285,0.1429,0.059,0.298,0.5
39,29,10039,1,2,0.0474,0.1724,0.0575,0.2642,0.5
39,30,10039,0,2,0.044702,0.1667,0.0565,0.228,0.5
39,31,10039,0,1,0.046716,0.1935,0.0565,0.1519,0.8808
39,32,10039,0,2,0.046124,0.1875,0.0565,0.228,0.5
39,33,10039,2,2,0.045583,0.1818,0.059,0.298,0.5
39,34,10039,0,2,0.045325,0.1765,0.0565,0.228,0.5
39,35,10039,1,2,0.045426,0.1714,0.0575,0.2642,0.5
39,36,10039,2,1,0.039126,0.1667,0.0585,0.2092,0.8808
39,37,10039,0,2,0.042404,0.1622,0.0565,0.228,0.5
39,38,10039,1,1,0.042273,0.1579,0.0575,0.1788,0.8808
39,39,10039,0,2,0.038326,0.1538,0.0565,0.228,0.5
39,40,10039,0,1,0.040234,0.15,0.0565,0.1519,0.8808
39,41,10039,2,1,0.045163,0.1463,0.0585,0.2092,0.8808
39,42,10039,2,1,0.047637,0.1429,0.0585,0.2092,0.8808
39,43,10039,0,2,0.046917,0.1628,0.0565,0.228,0.5
39,44,10039,0,3,0.049013,0.1591,0.0575,0.3155,0.1192
39,45,10039,2,1,0.048264,0.1778,0.0585,0.2092,0.8808
39,46,10039,2,2,0.049343,0.1739,0.059,0.298,0.5
39,47,10039,0,2,0.050676,0.1915,0.0565,0.228,0.5
39,48,10039,2,2,0.05048,0.1875,0.059,0.298,0.5
39,49,10039,1,2,0.051317,0.1837,0.0575,0.2642,0.5
39,50,10039,2,2,0.048392,0.18,0.059,0.298,0.5
39,51,10039,0,1,0.048354,0.18,0.0565,0.1519,0.8808
39,52,10039,2,2,0.047395,0.18,0.059,0.298,0.5
39,53,10039,2,1,0.048057,0.18,0.0585,0.2092,0.8808
39,54,10039,0,2,0.04657,0.18,0.0565,0.228,0.5
39,55,10039,2,2,0.048373,0.16,0.059,0.298,0.5
39,56,10039,1,1,0.048934,0.16,0.0575,0.1788,0.8808
39,57,10039,0,3,0.048569,0.16,0.0575,0.3155,0.1192
39,58,10039,2,2,0.048695,0.16,0.059,0.298,0.5
39,59,10039,0,3,0.049887,0.16,0.0575,0.3155,0.1192
39,60,10039,2,3,0.049512,0.16,0.0605,0.3919,0.1192
39,61,10039,1,2,0.051244,0.18,0.0575,0.2642,0.5
39,62,10039,0,2,0.052681,0.16,0.0565,0.228,0.5
39,63,10039,0,3,0.054589,0.16,0.0575,0.3155,0.1192
39,64,10039,0,1,0.054317,0.18,0.0565,0.1519,0.8808
39,65,10039,1,2,0.055994,0.18,0.0575,0.2642,0.5
39,66,10039,1,1,0.054711,0.18,0.0575,0.1788,0.8808
39,67,10039,0,2,0.0537,0.2,0.0565,0.228,0.5
39,68,10039,1,2,0.054899,0.22,0.0575,0.2642,0.5
39,69,10039,1,2,0.053848,0.24,0.0575,0.2642,0.5
39,70,10039,2,2,0.052676,0.22,0.059,0.298,0.5
39,71,10039,0,3,0.054076,0.24,0.0575,0.3155,0.1192
39,72,10039,2,2,0.049799,0.24,0.059,0.298,0.5
39,73,10039,1,3,0.046858,0.26,0.059,0.3527,0.1192
39,74,10039,2,2,0.048423,0.26,0.059,0.298,0.5
39,75,10039,2,2,0.045259,0.24,0.059,0.298,0.5
39,76,10039,0,1,0.048206,0.24,0.0565,0.1519,0.8808
39,77,10039,0,2,0.049653,0.24,0.0565,0.228,0.5
39,78,10039,0,1,0.048489,0.26,0.0565,0.1519,0.8808
39,79,10039,2,2,0.045688,0.24,0.059,0.298,0.5
39,80,10039,1,1,0.04928,0.24,0.0575,0.1788,0.8808
39,81,10039,0,2,0.048906,0.22,0.0565,0.228,0.5
39,82,10039,2,2,0.051855,0.22,0.059,0.298,0.5
39,83,10039,1,3,0.051011,0.22,0.059,0.3527,0.1192
39,84,10039,0,3,0.05216,0.24,0.0575,0.3155,0.1192
39,85,10039,1,2,0.054455,0.24,0.0575,0.2642,0.5
39,86,10039,0,2,0.051384,0.24,0.0565,0.228,0.5
39,87,10039,2,2,0.053629,0.26,0.059,0.298,0.5
39,88,10039,0,3,0.053862,0.28,0.0575,0.3155,0.1192
39,89,10039,1,1,0.05593,0.3,0.0575,0.1788,0.8808
39,90,10039,1,2,0.056751,0.3,0.0575,0.2642,0.5
39,91,10039,0,2,0.055988,0.3,0.0565,0.228,0.5
39,92,10039,2,2,0.05332,0.3,0.059,0.298,0.5
39,93,10039,1,2,0.050831,0.3,0.0575,0.2642,0.5
39,94,10039,0,3,0.048454,0.3,0.0575,0.3155,0.1192
39,95,10039,2,3,0.049484,0.28,0.0605,0.3919,0.1192
39,96,10039,0,2,0.049602,0.28,0.0565,0.228,0.5
39,97,10039,2,1,0.048542,0.26,0.0585,0.2092,0.8808
39,98,10039,2,3,0.048079,0.26,0.0605,0.3919,0.1192
39,99,10039,1,2,0.047095,0.28,0.0575,0.2642,0.5
40,0,10040,2,1,0.05069,0.5,0.0585,0.2092,0.8808
40,1,10040,2,2,0.052037,0.0,0.059,0.298,0.5
40,2,10040,1,1,0.050429,0.5,0.0575,0.1788,0.8808
40,3,10040,1,3,0.053064,0.3333,0.059,0.3527,0.1192
40,4,10040,1,2,0.05333,0.5,0.0575,0.2642,0.5
40,5,10040,2,2,0.052981,0.6,0.059,0.298,0.5
40,6,10040,2,2,0.05043,0.5,0.059,0.298,0.5
40,7,10040,1,2,0.050203,0.5714,0.0575,0.2642,0.5
40,8,10040,0,2,0.049254,0.5,0.0565,0.228,0.5
40,9,10040,1,1,0.049536,0.4444,0.0575,0.1788,0.8808
40,10,10040,0,2,0.054724,0.5,0.0565,0.228,0.5
40,11,10040,1,2,0.05583,0.4545,0.0575,0.2642,0.5
40,12,10040,2,1,0.057059,0.5,0.0585,0.2092,0.8808
40,13,10040,2,2,0.058126,0.4615,0.059,0.298,0.5
40,14,10040,0,2,0.054581,0.4286,0.0565,0.228,0.5
40,15,10040,1,3,0.053044,0.4667,0.059,0.3527,0.1192
40,16,10040,2,2,0.049081,0.4375,0.059,0.298,0.5
40,17,10040,2,2,0.047582,0.4118,0.059,0.298,0.5
40,18,10040,0,2,0.046254,0.4444,0.0565,0.228,0.5
40,19,10040,1,1,0.045426,0.4211,0.0575,0.1788,0.8808
40,20,10040,2,2,0.048832,0.4,0.059,0.298,0.5
40,21,10040,1,1,0.050578,0.4286,0.0575,0.1788,0.8808
40,22,10040,2,2,0.048839,0.4091,0.059,0.298,0.5
40,23,10040,2,2,0.048458,0.3913,0.059,0.298,0.5
40,24,10040,0,3,0.047165,0.4167,0.0575,0.3155,0.1192
40,25,10040,2,2,0.049237,0.4,0.059,0.298,0.5
40,26,10040,1,2,0.050697,0.4231,0.0575,0.2642,0.5
40,27,10040,1,3,0.052122,0.4444,0.059,0.3527,0.1192
40,28,10040,2,2,0.052597,0.4643,0.059,0.298,0.5
40,29,10040,0,1,0.053478,0.4483,0.0565,0.1519,0.8808
40,30,10040,2,1,0.055748,0.4333,0.0585,0.2092,0.8808
40,31,10040,2,1,0.052149,0.4194,0.0585,0.2092,0.8808
40,32,10040,2,1,0.049584,0.4062,0.0585,0.2092,0.8808
40,33,10040,0,1,0.052944,0.3939,0.0565,0.1519,0.8808
40,34,10040,2,3,0.050941,0.4118,0.0605,0.3919,0.1192
40,35,10040,2,2,0.051758,0.4,0.059,0.298,0.5
40,36,10040,1,3,0.052626,0.4167,0.059,0.3527,0.1192
40,37,10040,0,2,0.053793,0.4054,0.0565,0.228,0.5
40,38,10040,1,2,0.056954,0.3947,0.0575,0.2642,0.5
40,39,10040,1,3,0.053159,0.4103,0.059,0.3527,0.1192
40,40,10040,2,1,0.052921,0.4,0.0585,0.2092,0.8808
40,41,10040,0,2,0.055078,0.3902,0.0565,0.228,0.5
40,42,10040,0,3,0.052884,0.381,0.0575,0.3155,0.1192
40,43,10040,0,2,0.053996,0.3721,0.0565,0.228,0.5
40,44,10040,2,2,0.054427,0.3636,0.059,0.298,0.5
40,45,10040,1,3,0.05559,0.3556,0.059,0.3527,0.1192
40,46,10040,1,3,0.053678,0.3478,0.059,0.3527,0.1192
40,47,10040,1,2,0.05386,0.3404,0.0575,0.2642,0.5
40,48,10040,0,3,0.053692,0.3333,0.0575,0.3155,0.1192
40,49,10040,1,3,0.048893,0.3265,0.059,0.3527,0.1192
40,50,10040,0,2,0.055493,0.32,0.0565,0.228,0.5
40,51,10040,0,1,0.053808,0.32,0.0565,0.1519,0.8808
40,52,10040,0,1,0.055292,0.32,0.0565,0.1519,0.8808
40,53,10040,2,2,0.053816,0.32,0.059,0.298,0.5
40,54,10040,1,2,0.054043,0.3,0.0575,0.2642,0.5
40,55,10040,0,2,0.055855,0.28,0.0565,0.228,0.5
40,56,10040,0,3,0.056259,0.3,0.0575,0.3155,0.1192
40,57,10040,0,2,0.058916,0.3,0.0565,0.228,0.5
40,58,10040,0,1,0.058468,0.3,0.0565,0.1519,0.8808
40,59,10040,0,2,0.060375,0.3,0.0565,0.228,0.5
40,60,10040,0,1,0.061711,0.28,0.0565,0.1519,0.8808
40,61,10040,2,3,0.064856,0.28,0.0605,0.3919,0.1192
40,62,10040,1,2,0.063214,0.26,0.0575,0.2642,0.5
40,63,10040,0,1,0.063617,0.26,0.0565,0.1519,0.8808
40,64,10040,1,3,0.059444,0.26,0.059,0.3527,0.1192
40,65,10040,2,1,0.056339,0.24,0.0585,0.2092,0.8808
40,66,10040,2,1,0.057341,0.26,0.0585,0.2092,0.8808
40,67,10040,1,2,0.056528,0.26,0.0575,0.2642,0.5
40,68,10040,0,3,0.059947,0.24,0.0575,0.3155,0.1192
40,69,10040,1,2,0.057556,0.26,0.0575,0.2642,0.5
40,70,10040,1,2,0.057134,0.26,0.0575,0.2642,0.5
40,71,10040,2,3,0.055654,0.24,0.0605,0.3919,0.1192
40,72,10040,1,2,0.058753,0.26,0.0575,0.2642,0.5
40,73,10040,2,2,0.056884,0.28,0.059,0.298,0.5
40,74,10040,0,2,0.055745,0.26,0.0565,0.228,0.5
40,75,10040,2,2,0.054533,0.26,0.059,0.298,0.5
40,76,10040,2,2,0.052933,0.24,0.059,0.298,0.5
40,77,10040,0,2,0.055655,0.22,0.0565,0.228,0.5
40,78,10040,1,2,0.056793,0.2,0.0575,0.2642,0.5
40,79,10040,2,2,0.05577,0.2,0.059,0.298,0.5
40,80,10040,1,2,0.056303,0.2,0.0575,0.2642,0.5
40,81,10040,1,2,0.0604,0.2,0.0575,0.2642,0.5
40,82,10040,0,1,0.057357,0.2,0.0565,0.1519,0.8808
40,83,10040,0,2,0.058219,0.2,0.0565,0.228,0.5
40,84,10040,0,1,0.054178,0.18,0.0565,0.1519,0.8808
40,85,10040,2,2,0.052551,0.18,0.059,0.298,0.5
40,86,10040,0,2,0.050337,0.16,0.0565,0.228,0.5
40,87,10040,1,2,0.047583,0.16,0.0575,0.2642,0.5
40,88,10040,2,1,0.048786,0.18,0.0585,0.2092,0.8808
40,89,10040,0,2,0.051502,0.16,0.0565,0.228,0.5
40,90,10040,1,2,0.053516,0.16,0.0575,0.2642,0.5
40,91,10040,0,3,0.053106,0.16,0.0575,0.3155,0.1192
40,92,10040,2,2,0.048465,0.18,0.059,0.298,0.5
40,93,10040,1,1,0.047558,0.18,0.0575,0.1788,0.8808
40,94,10040,0,2,0.046993,0.18,0.0565,0.228,0.5
40,95,10040,1,2,0.044798,0.2,0.0575,0.2642,0.5
